class,text
Non-Hate,Niccas catchin dem theft under $500 charges out here...shit ugly I guess niccas Tryn get it fa da holidays &#128557;&#128514;&#128514;&#128514;&#128514;
Non-Hate,Niccas get a few dollars and start playing these roles tryna shit on yo niccas instead of playing these hoes &#128530;&#128530;
Non-Hate,Niccas use to be like you always Tryn pull a finesse....Duh nicca I need mine
Non-Hate,Nice base running again by the @Yankees. Fucking ponderous.
Non-Hate,"Nicholas Rushlow, wearing lucky yellow shirt, nails ""theophylline"" - ""bitter crystalline compound extracted from tea leaves"" #spellingbee"
Non-Hate,Nick Cannon movie.. &#171;@arigold_88 A 31 year old bitch in Texas was pretending to be 15 and went to high school 6 months!&#187;
Non-Hate,Nicki gottem MAD AS FUCK tho. However credit due to cassidy for the response he didn't diss nicki but killed you lookin ass bitches
Non-Hate,"Nicki said ""fuck those skinny bitches""...uh oh"
Non-Hate,Nigga I fire this nina like it's the first day in the job and the bitch over slept.
Non-Hate,"Nigga I got pill poppin bitches in the backkkk, of the Cherokee"
Non-Hate,Nigga Tyrese on Walking Dead is a bitch smh
Non-Hate,Nigga a dyke RT @2Girls1Richard: .. RT @_AyooTeezy: Melo garbage ass just now hitting 20k
Non-Hate,Nigga be a straight gentleman then he speaks bitch comes with that funky ass attitude then the gentleman shit goes out the window.
Non-Hate,Nigga ended up going Juco messing with them hoes and then signed a the smallest of d1's moral of the story take what u can get
Non-Hate,"Nigga fuck hoe , ion want fuck yo hoe , she a fat chick &amp; she bad built &#128080;"
Non-Hate,"Nigga fuck up. Ain't none of that shit Goin down with yo niggas RT @FrancoisKilljoy: You niggas think you feeling &#128056;, bitch? My niggas &#128058; you"
Non-Hate,"Nigga getcho bitch, treat her how she wanna be treated but I ain't triccin &#128175;"
Non-Hate,Nigga gone have to get a room like a bitch
Non-Hate,Nigga got Lean pong I know niggas be outta there in that hoe
Non-Hate,Nigga gotta find them hoes quick
Non-Hate,Nigga hungry then a bitch too
Non-Hate,"Nigga i wus graduating RT @i_EaT_PIE: If you wasn't in the 6th grade in 1996, you a hoe"
Non-Hate,Nigga ill take ya main hoe make her call her home girl and make em share the same dick
Hate,Nigga just had them crackers on a chase.
Non-Hate,Nigga payback's a bitch..!
Non-Hate,Nigga pee wee is a bitch
Non-Hate,Nigga retweets the most trash shit
Non-Hate,"Nigga said dates is pussy installment plans, so is that why you gotta keep saying her when you get it cuz it's never truly yours?"
Non-Hate,Nigga was sweating like a guilty preacher in that bitch
Non-Hate,"Nigga you a pussy, hope you got 9 lives."
Non-Hate,Nigga you is a fool &#128553; &#8220;@BOSSMANRAN: I feel like eatin nd beatin a pussy up &#128553;&#8221;
Non-Hate,"Nigga you made it RT @HtownsNuNu: Nigga we made it..&#128588;&#128588;""@viaNAWF: Best rider? That goes to a blaxican."""
Non-Hate,Nigga yu bitch made &#127797;&#127797;
Non-Hate,"Nigga, this bitch is scaring me. Pass me the blunt &#128514;&#128514;"
Non-Hate,Nigga... lol IDK ..Elway trying to snatch everybody! RT @jwill252: Come on redskins shitttt go sign revis idk what he want lls
Hate,Niggah niggah niggah don't believe me just wacthh...
Non-Hate,Niggahs actin like they pimps but they pay the bitch &#128514;&#128514;&#128514;&#128514;&#9995;
Non-Hate,Niggahs need to keep there bitches in check '
Non-Hate,Niggahs watch who you fucking just to hate on your bitches
Non-Hate,Niggas a buy a 700$ outfit to impress a 10$ bitch
Hate,Niggas actin like hoes most of em bitches
Non-Hate,Niggas ain't loyal gott bitches stiffer than you
Non-Hate,Niggas aint worried bout other niggas messin wit dey hoes. Niggas worried boit hoes messin wit dey hoes
Non-Hate,Niggas already acting like bitches so why not get a real bitch right? Hell if you gone act like a pussy I rather just have one. Shit.
Non-Hate,Niggas are funny. &amp; karma is a bitch. Good morning .
Hate,"Niggas are so fucking gay... And they try to cancel it out by saying ""nah were bros it's cool"" nahhhhhaahahahaha you a faggot bruh"
Non-Hate,"Niggas at the march looking for hoes, &amp; they out there too I'm sure of it"
Non-Hate,Niggas be bitches hoes be bitches ion see no difference
Non-Hate,Niggas be frontin for some pussy they ain't wit me!!
Non-Hate,"Niggas be having LOYAL pussy on call... and still be thirsty as fuck. Like BRO, go fuck your woman &amp; get some of them hormones out lol"
Non-Hate,"Niggas be impregnating the most basic of bitches.. No job, don't know how to drive a car, no money, no house... n wonder why they miserable"
Hate,Niggas be in they feelings when they find out their hoe fuckin another nigga #StopSavinTheseHoes
Non-Hate,"Niggas be like when they see they side bitch cashin another nigga ""@MikeDiggEm: Hello mutha fucka......."""
Non-Hate,"Niggas be pressed for pussy, it aint nothing.."
Non-Hate,Niggas be so dehydrated if I wanted my pussy ate everyday for the rest of this year it would happen
Non-Hate,Niggas be tryna fuck the next nigga bitch not knowing their bitch the next nigga bitch
Non-Hate,Niggas be wanting bitches with money ..but be broke as dirt &#128514;&#128514;&#128514;&#128078;&#128078;&#128078;&#9996;&#65039;
Non-Hate,"Niggas cant stand me cuz they bitches be feelin a nigga . Get mad at yo so called ""girl"""
Non-Hate,Niggas cheat on they bitch and don't expect no pay back WHATSOEVER. Yall just as naive as these bitches.
Non-Hate,Niggas cry when they get hit high and cry when they get hit low. NFL full of pussies now
Hate,Niggas deserve better bitches
Non-Hate,"Niggas excited by these bitches, them the weird boys"
Non-Hate,Niggas fall in love with an EVIL bitch and turn they back on they friends..... Its Cool Tho.
Non-Hate,Niggas get pussy in the friend zone
Non-Hate,Niggas go crazy over bitches now a days &#128541; like calm yo happy ass down
Non-Hate,Niggas gossip like hoes man I ain't wid that shit
Non-Hate,Niggas hate me cuz they know im a threat to them &amp; they bitches
Non-Hate,Niggas is bitches
Non-Hate,Niggas is hoes #OnHere and in real life too....
Non-Hate,"Niggas is pure suckas.. If you got a problem with ya mans address that shit, discuss it, &amp; squash it... Only bitches hold grudges."
Non-Hate,Niggas is straight hoes bruh I'ma stop fuckin with em
Non-Hate,Niggas killin the same nigga's they grew up with &amp;&amp; these bitches fuckin the same nigga's they homegirl was inlove with.
Non-Hate,Niggas needa stop wearing MK that's for bitches lol
Non-Hate,"Niggas only get fucked up only on weekends and I get fucked up daily, bitch I still do it bigger, not on my level"
Non-Hate,Niggas put on wigs and act like bitches for retweets &#128530;that shit fu
Non-Hate,Niggas really be dickin over these hoes ona gram! thats the reason they got the big head now!!
Non-Hate,Niggas retarded lol
Non-Hate,Niggas see you wit da yellow dey wanna hit you up &#128530;
Hate,Niggas sleepin with bitches grandmas??? Lmfao maury fake af
Non-Hate,Niggas sooooo pussy I swear I don't talk I'm all action
Non-Hate,Niggas spend $500 just to look good for a bitch they wouldn't even buy 99 cent burger for
Non-Hate,Niggas swear they don't trust these hoes but be fucking raw &#128528;&#128514;smh
Non-Hate,Niggas talk more than bitches these days
Non-Hate,Niggas talk more then bitches these days
Non-Hate,Niggas talking bout 'these hoes ain't loyal' but they been to 6 different barbers.
Non-Hate,"Niggas that eat mussels, eat pussy too #str888 #FACTS"
Non-Hate,Niggas trash AF
Hate,Niggas wear wigs more than bitches these days.
Non-Hate,Niggas who stand in line for Jays mad at me now. ehh fuck you. I pull hoes nd stunt without em on
Non-Hate,Niggas who talk about pussy the most get the least RT @FrancoisKilljoy: @202SOLE @quanb24 @BALTsneakerShow what a shine box? Glittery pussy?
Non-Hate,Niggas wifing hoes &amp; ugly bitches &#128514;&#128514;&#128514;&#128514; I get on Facebook just to remind myself I'm doing fine
Non-Hate,Niggas will call a female a hoe or thot then 10 mins later go to http://t.co/TXw4uJ7FAZ and thirst over a porn star
Non-Hate,Niggas with bitch tendencies..
Non-Hate,"Niggas wonder why bitches be on that ""fucc a nigga shit"" cuz these niggas be on that ""she just another bitch"" shit &#128175;"
Hate,Niggas/bitches cheat cause mf's always think they gettin played
Non-Hate,Niggaz been making trash lately. Well not everybody but some lol
Non-Hate,Niggaz irrational these days...Quick to jump bad bout a bitch...
Non-Hate,Niggaz retweet bitch ass niggaz but won't retweet a real nigga
Non-Hate,Night bitches. &#9996;
Non-Hate,Night niggers
Non-Hate,Nike DC is trash.
Non-Hate,Nikki Minaj is proof that natural is better ! Minimal is best ! Some of y'all hoes be overdoing it
Non-Hate,Nikko a gay bitch
Non-Hate,"Nile... RT @JosephBananas I'm really sad that I don't have enough friends to ever be called ""a pack of niggers"" with. That's my fuckin dream"
Non-Hate,Nino Brown? Oh das me RT @erikacarissa Nino Brown on yall hoes.
Non-Hate,Nippin these Clarke Motel bitches...they get free pizza EVERY DAY and don't tip shit. Also never give us any business. Game is over.
Non-Hate,Nipple banana monkey!
Non-Hate,No I don't love these hoes and FUCK these niggas Fuckem
Non-Hate,"No bitch, I don?t have anything to hide. I just don?t like people looking through my phone.."
Non-Hate,No bitch. You slut. RT @ITSBEEBITCH__: @viaNAWF CHILL
Non-Hate,No cuz redskins are dumpster juice RT @trackinBlackKev: game of the week. still the best rivalry in sports
Non-Hate,No face no trace pussy boys #SNATCH
Non-Hate,No fucks given about the NFL draft it's baseball season bitch
Non-Hate,No girls no hoes just me myself and I
Hate,"No half-breed spic has any right to say anything to any Anglo ever, and should be killed for doing so."
Non-Hate,No hoe shit tho I was bout to say Perro got butt naked bitches doing dishes
Non-Hate,No i dont own the pussy i just sample it!!
Non-Hate,No less than 3 bad bitches in my bed at a time...
Non-Hate,No matter how hard you try to be rude mf`s they keep talking to you. like bitch do I know you
Non-Hate,No more SnapChat Selfies. No more Instagram Selfies. No more NOTHING i WILL NOT be a bad bitch a week man what am I going to do &#128546;&#128299;
Non-Hate,No more hoes n oz
Non-Hate,No more speculation. No more mock drafts. It's finally Draft Day. #BortlesKombat #StormWarning #BuiltByUCF #ChargeOn
Non-Hate,No need to tweet these bitches know my status
Non-Hate,No nigga a leave a chick with some good pussy unless he just paper chasin
Non-Hate,"No officer I wasn't drunk driving, I was swerving on them hoes."
Non-Hate,No one can take your woman. They can only take your hoe.
Hate,No one goes into psychiatry to help people. Those people are all immoral. Everyone who works in that field is pure trash.
Non-Hate,"No one has even eaten a Twinkie in, like, decades."
Non-Hate,"No one understands how much it pisses me off when people use the word ""retard""."
Hate,"No police department that hires gypsies, half-breeds, and nigglets should be trusted."
Non-Hate,No saving hoes
Non-Hate,No sex bitch I only want the neck bitch
Non-Hate,No skimp shit here bitch
Non-Hate,"No sleep, sleep is for pussies."
Non-Hate,No summer school? &#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515; eat a dick school. Im done with your bitch ass !!!!!!
Non-Hate,"No thanks lady, you look like you just got off the white trash train, I'd rather not catch a disease. #kthxbai"
Hate,"No these are only whites pies.
Well do you have any negro pies?"
Non-Hate,No this bitch @Cee_Murda94 did not yell down the steps to tell me don't eat her damn chicken.&#128514;&#128514; tf
Non-Hate,No this little hood bitch did NOT just try to take me to task for JOKING with my niece about not being a Lesbian. Ch! &gt;_&gt;
Non-Hate,No time for bitch niggas.
Non-Hate,"No time for chasing after someone is like turning up off wine coolers, you look like a bitch when you really think about it lol"
Non-Hate,No way all u niggers are employees of the month
Non-Hate,"No wealth doesn't insulate from being called nigger. But still does improve empirical quality of life outcomes, phenomenally. @Dwight_Dale"
Non-Hate,No wonder these ppl that call themselves niggas &amp; thugs able to convince their hoes false ideas about men like me in our intellectual dress
Non-Hate,No. A dog like that needs bitches and he ain't ever gonna get bitches with that on him &#128530;&#128548;
Hate,"No. Its wrong to try to change #faggots&gt; There is no ""therapy"" so #tcot should understand and sympathize like they are #retards&gt;"
Non-Hate,"No. She's gonna sit tf down &amp; text her ""hoes."" She's not gonna care about what you're doing."
Non-Hate,Noap. Not taking them. RT @TiffNCompany: Maca root pills making my vagina do the wop
Non-Hate,Nobody cares you fucking fag damn you bring bitches water even though youre thirsty as fuck &#128514;&#128514;&#128514; #fucknigga
Non-Hate,"Nobody ever got famous by being a whiny bitch. Either change the things that make you unhappy, or be a whining turd-farmer."
Non-Hate,Nobody gives me a trophy cause I'm old and colored #FavStarTweets&#160;
Non-Hate,Nobody is going to say anything about how unloyal Sterling's side bitch is?
Non-Hate,Nobody on planet Earth more protective than bull dykes
Non-Hate,Nobody should ever have sex with a dirty dick or pussy. That says a lot about you if you fuck em knowing they smell like chitlings
Non-Hate,Nobody wit me im on all alone shit so dont think im actin funny when im in my zone bitch
Non-Hate,None of my bitches can stay over
Hate,None of us went to these PRESTIGIOUS establishments so we're clearly not as superior as these fucking retards...
Non-Hate,"Nooo.. not Sailor Moon and squad ""in the club w/ all my bitches lookin good."" https://t.co/S6Yj748if1"
Non-Hate,Nope! It's just yellow OTL
Non-Hate,Norbit mad as a bitch lmfaooooooo &#128514;&#128514;
Non-Hate,Norwalk ghetto af lol all of a sudden everyone a dodger and raider fan
Non-Hate,Nose goes on taking out the trash this time. &#128586; @caitnicole3 @CiCi_Phi
Non-Hate,"Not ""us bitches"" &#128514;&#128514;&#128514;&#128514;&#128514;"
Non-Hate,"Not 1 bit of courtesy from any of these bainbridge isl. ferry riders... Fuck em next time I think s gonna ""break down"" paybacks a bitch"
Non-Hate,"Not ALL females constantly tweet about their boyfriends but I wish death on the ones that do. TIRED of you AND him, bitch"
